frame,timestamp,qw,qx,qy,qz,tx,ty,tz,confidence
194,6.466667,0.42846906,0.84496018,-0.31267948,0.06846969,-0.001648,-0.100237,1.00988,0.8
195,6.5,0.42756636,0.84545757,-0.31255266,0.06855177,-0.001651,-0.100257,1.009981,0.8
196,6.533333,0.42629392,0.84609381,-0.31247597,0.06897482,-0.001664,-0.100278,1.009921,0.8
197,6.566667,0.42535979,0.84656839,-0.31241108,0.06921219,-0.001667,-0.100281,1.009914,0.8
198,6.6,0.42438553,0.84705239,-0.31235527,0.06952231,-0.001668,-0.100275,1.009837,0.8
199,6.633333,0.42306436,0.84770789,-0.31226804,0.0699753,-0.001678,-0.100286,1.009734,0.8
200,6.666667,0.42172189,0.84837555,-0.31217025,0.07042232,-0.001684,-0.100295,1.009661,0.8
201,6.7,0.42040899,0.84903187,-0.31206471,0.0708292,-0.001692,-0.10031,1.00962,0.8
202,6.733333,0.41920594,0.84962294,-0.31198009,0.07124367,-0.001715,-0.100315,1.009261,0.8
203,6.766667,0.41806034,0.85017267,-0.31191547,0.07169883,-0.001732,-0.100313,1.008973,0.8
204,6.8,0.41691222,0.85074299,-0.31181508,0.07205503,-0.00173,-0.100321,1.009042,0.8
205,6.833333,0.41583066,0.85128919,-0.31169972,0.07235234,-0.001723,-0.10031,1.008987,0.8
206,6.866667,0.41479158,0.851814,-0.31158176,0.07264751,-0.001717,-0.100295,1.00889,0.8
207,6.9,0.41365922,0.85238453,-0.31144974,0.07297749,-0.001716,-0.100295,1.00885,0.8
208,6.933333,0.41250623,0.85296483,-0.31131183,0.07331135,-0.001717,-0.100312,1.008984,0.8
209,6.966667,0.41152513,0.85346078,-0.31118765,0.07357993,-0.001712,-0.100314,1.00906,0.8
210,7.0,0.41060535,0.85392543,-0.31107049,0.07382245,-0.001708,-0.1003,1.008947,0.8
211,7.033333,0.4096715,0.854398,-0.31095008,0.07404976,-0.0017,-0.100285,1.00887,0.8
212,7.066667,0.40867482,0.85489331,-0.31083488,0.07432356,-0.001694,-0.100264,1.008733,0.8
213,7.1,0.40771744,0.85536182,-0.310734,0.07461251,-0.001691,-0.100249,1.008607,0.8
214,7.133333,0.40686548,0.85578202,-0.31063804,0.07484402,-0.001686,-0.10024,1.008606,0.8
215,7.166667,0.40596655,0.85622457,-0.31053648,0.07508486,-0.001682,-0.100231,1.008552,0.8
216,7.2,0.4049519,0.85672077,-0.31042264,0.07537417,-0.001684,-0.100217,1.00832,0.8
217,7.233333,0.40394548,0.85721373,-0.31030359,0.07565949,-0.001689,-0.100192,1.007887,0.8
218,7.266667,0.40303645,0.85766,-0.31019205,0.0759068,-0.00169,-0.100158,1.007437,0.8
219,7.3,0.40219193,0.85808166,-0.31007631,0.07609333,-0.001684,-0.100131,1.007189,0.8
